Time,Temp,SoC,DoD,C,V,R0
111771859.4,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
111784543.4,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
111832217.5,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
111866239.5,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
112009166.4,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
112021802.3,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
112023609.3,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
112522667.3,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
112523091.3,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
112615590.4,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
112633380.4,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
112636901.3,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
112881772.2,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
113153802.4,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
113159533.6,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
113561139.6,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
113573818.5,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
113592060.1,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
113593818.3,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
113603297.4,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
113679447.4,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
113681018.5,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
113730786.3,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
114176349.3,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
114177238.3,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
114336729.1,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
114439752.5,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
114686866.4,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
114687712.2,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
114692229.4,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
114709850.2,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
114729880.3,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
114768599.4,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
114799693.6,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
114802813.1,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
114804889.5,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
114806371.4,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
114887410.4,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
114894087.4,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
115056347.5,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
115060295.4,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
115141741.6,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
115232047.4,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
115338770.1,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
115388092.5,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
115486612.4,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
115569556.5,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
115649903.1,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
115653459.4,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
115744405.5,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
115750514.2,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
115904243.3,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
115916331.2,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
115927947.4,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
115934117.2,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
116092079.5,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
116107154.4,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
116116476.3,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
116251832.3,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
116255638.5,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
116257402.2,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
116258792.3,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
116501075.4,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
116502258.5,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
116508259.4,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
116528132.3,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
116532031.5,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
116586100.4,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
116622621.2,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
116705481.3,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
116707525.5,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
116766147.4,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
116780402.5,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
116791525.5,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
116856740.4,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
116877410.3,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
117057638.3,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
117124378.3,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
117201746.6,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
117230004.4,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
117287838.4,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
117303226.3,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
117310433.3,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
117311673.4,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
117360767.4,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
117399689.4,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
117471487.4,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
117483796.4,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
117488268.4,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
117491183.4,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
117741710.3,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
117749041.3,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
117794657.5,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
117811824.4,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
117831961.4,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
117880957.3,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
117900477.4,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
117915150.5,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
117916713.2,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
117968091.4,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
117972979.4,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
117974767.6,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
117985655.3,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
118088042.1,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
118095233.5,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
118102316.3,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
118103977.1,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
118149954.6,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
118159639.5,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
118763746.5,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
118915674.2,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
118932143.4,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
119008994.5,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
119021039.4,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
119022777.4,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
119025107.2,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
119026919.5,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
119033600.5,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
119127979.6,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
119128910.4,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
119203811.3,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
119213740.6,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
119643267.6,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
119647977.4,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
119650021.5,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
119657639.3,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
119691999.5,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
119694994.4,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
119703786.5,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
119727200.3,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
119733446.3,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
119793185.4,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
119811036.3,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
119815015.5,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
119819922.5,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
119875921.6,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
119877736.5,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
119879247.5,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
119987589.5,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
120011973.4,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
120073734.3,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
120248030.3,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
120253288.5,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
120254946.5,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
120255776.3,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
120319253.3,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
120385712.4,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
120439273.5,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
120495409.6,25,-10.73103994,3.922680439,-10.73103994,3.922680439,
